"code","iso","country","CHMORT.1990","CHMORT.1991","CHMORT.1992","CHMORT.1993","CHMORT.1994","CHMORT.1995","CHMORT.1996","CHMORT.1997","CHMORT.1998","CHMORT.1999","CHMORT.2000","CHMORT.2001","CHMORT.2002","CHMORT.2003","CHMORT.2004","CHMORT.2005","CHMORT.2006","CHMORT.2007","CHMORT.2008","CHMORT.2009","CHMORT.2010","CHMORT.2011","CHMORT.2012"
624,"GNB","Guinea-Bissau",0.09814526162,0.09668641845,0.09523834422,0.09380659904,0.09239524644,0.0909999112,0.08960649768,0.08819883032,0.08677204034,0.08532571112,0.08386624053,0.08240241126,0.08094833383,0.07951910939,0.07812552309,0.07678089344,0.07549618394,0.07427038618,0.0731001603,0.07197876083,0.07089848229,0.06984392055,0.06880197846
328,"GUY","Guyana",0.01500382928,0.01423777096,0.0135238887,0.01286324947,0.01225945741,0.01171657281,0.01123515713,0.01080256652,0.01040589111,0.01003777567,0.009681461011,0.009324562041,0.008961143098,0.008589936309,0.008213762603,0.00784112307,0.007487829444,0.007168994438,0.006895128966,0.00666568253,0.006478573712,0.006325968351,0.006193345045
332,"HTI","Haiti",0.04787343292,0.0467110846,0.04553363562,0.04436703329,0.04323791296,0.04220095178,0.04132134595,0.04062431525,0.04010163488,0.03972493481,0.03942914241,0.03912878361,0.0387410605,0.03820197767,0.0374834728,0.03657367904,0.03548674599,0.03428705084,0.03304021332,0.03178521733,0.0305678674,0.02942716262,0.0283754119
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.01888943332,0.01807502693,0.01748558906,0.0170022252,0.01656280296,0.0161301349,0.01569917693,0.01530521837,0.01496563311,0.01466908777,0.01440659806,0.01417393541,0.01396061174,0.01375674354,0.01354810748,0.01331682859,0.01304538801,0.01272947693,0.01237082923,0.01197270654,0.01154659336,0.01111151297,0.01068520334
344,"HKG","Hong Kong",0.002003893154,0.001886421543,0.001770808055,0.001659062776,0.001553593995,0.001465013813,0.001402909664,0.00137297399,0.001374962141,0.001403418706,0.00144864666,0.001495922342,0.001531515032,0.001543728081,0.001529121202,0.001483763559,0.001411734183,0.001321532043,0.001226323906,0.001128854093,0.001038261436,0.000957535226,0.000889847973
348,"HUN","Hungary",0.002051039003,0.002007852019,0.00196509394,0.001924211602,0.001883503926,0.001841094482,0.001792679576,0.001737327237,0.001672129568,0.001599003443,0.001519520781,0.001437742866,0.001356173538,0.001279550591,0.001211023893,0.00115188065,0.001103483326,0.001063893948,0.001032950778,0.001008381926,0.000989467906,0.000975483597,0.000964581017
352,"ISL","Iceland",0.001151622555,0.001142512311,0.001142326356,0.001154089023,0.001172599571,0.001189449338,0.001192370125,0.001173294155,0.001129685067,0.001063527049,0.000984709358,0.00090646414,0.000843101201,0.000804165604,0.000792117613,0.00080389976,0.000831596592,0.000862040326,0.000888126538,0.000903308109,0.000905826906,0.000897136319,0.000881295921
356,"IND","India",0.03707033076,0.03593494539,0.03472384092,0.03345175604,0.03212481769,0.030751476,0.02934007884,0.02790943866,0.02647517725,0.0250560481,0.02365412957,0.02226933857,0.0209045532,0.01957035304,0.01829196719,0.0171041922,0.01604527671,0.01513325149,0.01437465705,0.01376123171,0.01327523693,0.01288162672,0.01254033206
360,"IDN","Indonesia",0.0171690709,0.01620982013,0.01530511679,0.01445204478,0.01364530435,0.01288150255,0.01216048207,0.01148095014,0.01083895879,0.01023273551,0.009657912928,0.009111368373,0.008591708362,0.008100717078,0.007636347316,0.007205129106,0.006810908252,0.006458673552,0.006147489898,0.00587435712,0.005635718169,0.005423321633,0.005230511056
364,"IRN","Iran",0.01567904676,0.01547440755,0.01526046396,0.01506990283,0.01488986432,0.0146952729,0.01445577695,0.01414585035,0.01375051198,0.01326838114,0.01269901112,0.01205376447,0.01136129448,0.0106506207,0.009947307061,0.009274744365,0.008654175993,0.00809211589,0.007592814654,0.007158117413,0.006783804642,0.006458402318,0.006164258631
368,"IRQ","Iraq",0.01228574559,0.01198417824,0.01165640905,0.01129420297,0.01088651175,0.01043750924,0.009961131631,0.009485638956,0.009027104747,0.008590563191,0.008168574486,0.007746470279,0.007311961522,0.006860388205,0.006398826539,0.005944953822,0.005522530664,0.005151705191,0.004846025145,0.004607109984,0.004431053426,0.004306718278,0.004211471779
372,"IRL","Ireland",0.001500152408,0.001432834411,0.001379076482,0.001337400694,0.001306840985,0.001282471936,0.001259787914,0.001234924831,0.001205970459,0.001169343238,0.001126477143,0.001078228302,0.00102776017,0.000979315028,0.000933578041,0.000890610888,0.000850594199,0.000812246825,0.000777031338,0.00074275893,0.000710594127,0.000679686791,0.000651282487
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.001893999899,0.001827096524,0.001762667325,0.001702016105,0.001642486404,0.001586660271,0.001532159438,0.001479135813,0.00142840498,0.001378649086,0.001330106171,0.001283116612,0.00123707284,0.001192858261,0.001149626341,0.001108697312,0.001069072994,0.001031462225,0.000994712413,0.000960570505,0.000927879769,0.000898114506,0.000870977965
380,"ITA","Italy",0.001295445907,0.001275937414,0.00125554071,0.001229665049,0.001195796515,0.001152801938,0.001101359225,0.001046444827,0.000988807434,0.000932458014,0.000878415082,0.000828507815,0.000782307831,0.000741670696,0.000705291471,0.0006729012,0.000644902625,0.000618868512,0.000595256011,0.000571620999,0.000549356231,0.000527062707,0.00050576756
388,"JAM","Jamaica",0.006010466323,0.005977733404,0.005950082024,0.005928095691,0.00590738626,0.005887076703,0.00586741758,0.005845084383,0.005819324911,0.005784267031,0.005731596462,0.005654075718,0.005547887034,0.00541470695,0.005257419165,0.005081668073,0.00489845909,0.004716787943,0.004546413793,0.004393283169,0.00425915577,0.004144493808,0.004043370075
392,"JPN","Japan",0.001751867642,0.00172122962,0.001693329856,0.001664372011,0.00163319684,0.001594404982,0.001545607828,0.001488985718,0.001423574951,0.001351890417,0.001277259227,0.001204953347,0.001137268547,0.001079467836,0.001030316276,0.000991808493,0.000960066691,0.000933184994,0.000907433197,0.000882369812,0.000856824647,0.000830201115,0.000804683821
400,"JOR","Jordan",0.005675240741,0.005467171584,0.005297259316,0.00515000595,0.005012284036,0.004875308292,0.004735812457,0.004596029299,0.004459045668,0.004322585292,0.004183942597,0.004041956496,0.003898579606,0.003756629232,0.003616290991,0.003480941838,0.003353167412,0.003235925128,0.003129547922,0.00303433802,0.002949208785,0.002872672047,0.002801621811
398,"KAZ","Kazakhstan",0.01092501532,0.01060648552,0.01044118316,0.01042394824,0.0105204226,0.01064329283,0.01068158596,0.01054675182,0.01019609445,0.009632331155,0.008910954129,0.008123057851,0.007381284832,0.006770766774,0.006323973916,0.006043598579,0.005901768187,0.005829916974,0.005773954006,0.00571137001,0.005632244948,0.005535694743,0.005435939267
404,"KEN","Kenya",0.03941735564,0.03948577142,0.03968077326,0.03999434572,0.04037997709,0.04075887169,0.04104278499,0.04115702896,0.04105101593,0.04070228355,0.04011370739,0.03932259765,0.03840072743,0.03741453553,0.03639188181,0.03534777282,0.03427647896,0.0331662663,0.03201629639,0.03084335326,0.02967016894,0.02851861425,0.02740472467
296,"KIR","Kiribati",0.02720124399,0.02615461241,0.02510961954,0.02402786206,0.02290123147,0.0217383734,0.02056659114,0.01942721877,0.0183497377,0.01734518209,0.01641572842,0.01555140989,0.01473525376,0.01395050784,0.01319372075,0.01246289331,0.01175999364,0.01108850855,0.01045307134,0.009854779375,0.009293139242,0.008770460714,0.008283797018
414,"KWT","Kuwait",0.004097045287,0.003969425666,0.003863872082,0.003775127876,0.003696077977,0.003623508446,0.003552768792,0.003485679231,0.003420142008,0.003354819605,0.003288380858,0.003221509777,0.003155581171,0.003091908938,0.003029510273,0.002969350249,0.002911149569,0.00285553983,0.002801212061,0.002748788369,0.002696038475,0.002643985508,0.002591360014
417,"KGZ","Kyrgyzstan",0.01318537411,0.01315857492,0.01307235339,0.01287820034,0.01256197014,0.01211890829,0.01156768496,0.01096226054,0.01036180294,0.009801694217,0.009334763675,0.009006372251,0.008825710456,0.008785901861,0.008869249646,0.009035929231,0.009229897429,0.009394898083,0.009486081537,0.009483931034,0.009387007373,0.00921358647,0.009005583248
418,"LAO","Laos",0.04770870164,0.04494180402,0.04216263204,0.03939228134,0.03666525343,0.03400998341,0.03145176607,0.02900373014,0.02668156225,0.02450406917,0.02247789596,0.02060371691,0.0188698818,0.01726634059,0.01579604846,0.01447271547,0.01331149256,0.01231340681,0.01146613381,0.01074762308,0.01012469552,0.009561236457,0.009022323792
428,"LVA","Latvia",0.003942172465,0.003927200187,0.003918554286,0.003897173943,0.003851760793,0.003775306477,0.003660329817,0.003515086847,0.00334548333,0.003155940335,0.002950187328,0.002735298951,0.002516500566,0.002303624047,0.002103857363,0.001924330926,0.001771753131,0.001645893665,0.001546355116,0.001471764055,0.001420017775,0.00138497149,0.001360423213
422,"LBN","Lebanon",0.005829865372,0.005471679612,0.005112370323,0.004753613218,0.004399570477,0.004058030645,0.003733307716,0.003430012106,0.003151681026,0.002900313426,0.002675566211,0.002475213287,0.002296297701,0.002133871773,0.00198679809,0.001854751476,0.001739888844,0.001640393503,0.001557617428,0.001489417856,0.001432924653,0.001384886723,0.001343615593
426,"LSO","Lesotho",0.0310180497,0.02906260593,0.02755605818,0.02662884145,0.02631749367,0.02662070858,0.0274716875,0.02867659052,0.03002742285,0.03138187161,0.03259674581,0.03356228282,0.03424183079,0.03460514623,0.03460671121,0.03420789243,0.03340145909,0.03226146499,0.03087579072,0.02931675733,0.02766197506,0.0259879115,0.02435073068
430,"LBR","Liberia",0.09542560588,0.09495493434,0.09367674725,0.09155258588,0.08857933034,0.08479582486,0.08030133022,0.07533017285,0.07012522439,0.06486140025,0.05967191958,0.05463829255,0.04980416225,0.04523830393,0.04104084238,0.03733052012,0.03420016714,0.03163830269,0.02960462067,0.0280564713,0.02691966453,0.02609437255,0.02545311502
434,"LBY","Libya",0.007635051101,0.00716100737,0.006711585523,0.006291912342,0.005900475179,0.005533935631,0.005190965783,0.004871714347,0.004574722712,0.004298959462,0.004042248844,0.003804418047,0.003584863844,0.003384376511,0.003201757759,0.003041234966,0.002903423224,0.002789104238,0.002697353134,0.002624869481,0.002565070428,0.002513269306,0.002461805532
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",0.003419063001,0.003301670693,0.003192643616,0.003089890743,0.002991285228,0.002896233817,0.002805873694,0.002718419654,0.002631732596,0.002543625388,0.00244783158,0.002339713268,0.002215674879,0.002078905259,0.00193211857,0.001783547143,0.001644714262,0.001523324351,0.001425681923,0.001354216601,0.001307760358,0.001280887181,0.001266122453
442,"LUX","Luxembourg",0.001521497246,0.001513234151,0.001509564188,0.00150081558,0.001483942678,0.00145503574,0.001414577603,0.001368749638,0.001321609536,0.001275793119,0.001230754917,0.001186501909,0.00114555173,0.001108596633,0.001075078052,0.0010501895,0.001035473456,0.001032376566,0.001039029068,0.001054011962,0.001073066361,0.001090678635,0.001101923196
446,"MAC","Macao",0.004010307675,0.003830905733,0.003660339369,0.003497075074,0.003340749466,0.003192629418,0.003049692294,0.002914290211,0.002784203804,0.002660560704,0.002542739226,0.002429632416,0.002322743621,0.002219375282,0.002121493017,0.002027387831,0.001936818593,0.001848028911,0.001761080623,0.001677619418,0.00159772572,0.001521703712,0.001451452854
807,"MKD","Macedonia",0.003491019732,0.003287738354,0.003053349025,0.00278992487,0.002503608034,0.002202216093,0.00190114488,0.001614875806,0.001356641228,0.001134602553,0.000955367245,0.000822244254,0.000725606495,0.00065715542,0.000614538014,0.000589699022,0.000578472951,0.00057401479,0.000571661568,0.000568051218,0.000560782129,0.000550203577,0.000536813192
450,"MDG","Madagascar",0.06520802557,0.06264143939,0.05974798735,0.05668253544,0.05353924594,0.05039706545,0.04730818582,0.04429887226,0.04139998041,0.0386566603,0.03610248424,0.0337553484,0.03160082035,0.02962617458,0.02783068949,0.02621798687,0.02478563792,0.02351492024,0.02237929889,0.02135548177,0.02041372604,0.01952654151,0.0186744861
454,"MWI","Malawi",0.09856166096,0.09437883634,0.09032397805,0.08653840162,0.08307251816,0.07991207899,0.07697981757,0.07414021477,0.07128730956,0.06838997137,0.0654345623,0.06243070263,0.05943532519,0.05650089786,0.05365684903,0.05093383104,0.04835441756,0.04592832387,0.04365979107,0.04155390693,0.03961235151,0.03782748029,0.03617903744
458,"MYS","Malaysia",0.004280071022,0.004024495655,0.003783093811,0.003557975768,0.003344495328,0.003144796722,0.002958933788,0.002784584714,0.002621769307,0.002467999935,0.002320351239,0.002175999579,0.002032198401,0.001889613214,0.001749006061,0.001614155018,0.001490059925,0.001379622856,0.001287252515,0.001211011941,0.001149034252,0.001100079252,0.001058268057
462,"MDV","Maldives",0.03178931152,0.02996159571,0.02817567654,0.02639156752,0.02457290768,0.02267819201,0.02068391907,0.0186168387,0.01652105951,0.01443334736,0.01240738308,0.01049816054,0.008753924964,0.007211894451,0.005895293723,0.004822245019,0.003992803826,0.003369013881,0.00291087438,0.002588610848,0.002368732555,0.002223222688,0.002126598139
466,"MLI","Mali",0.1421352965,0.1393796039,0.1366590017,0.1339319879,0.1311744858,0.1283697368,0.1255249457,0.1226745804,0.1198532728,0.1170776282,0.114370419,0.1117545648,0.1092330049,0.1068037112,0.1044576669,0.1021774875,0.0999375057,0.09771412554,0.09548532934,0.09324314892,0.09098440689,0.08871061105,0.08643862222
470,"MLT","Malta",0.002563826429,0.002532352042,0.002500463516,0.002469535798,0.002439593471,0.002408910625,0.002380096361,0.002349836675,0.00232162641,0.002292637706,0.00226428683,0.002236231041,0.002209233202,0.002181848416,0.002155412262,0.002129440334,0.002102657311,0.002076871742,0.002049702948,0.00202358808,0.001995844307,0.001968902219,0.001941587925
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,"MTQ","Martinique",0.003369646781,0.003151602995,0.002947718337,0.002758776487,0.00258210955,0.002416163202,0.002259306223,0.002109665854,0.001968682407,0.001836731806,0.001715303224,0.001609872432,0.001522683994,0.001452888571,0.001400076715,0.001360732268,0.001329274512,0.001300004736,0.001269233603,0.001235402867,0.001197025463,0.001154538921,0.001111203487
478,"MRT","Mauritania",0.04846523295,0.04751834775,0.04673500287,0.04607620547,0.04551207891,0.04501644109,0.04457536825,0.04418615085,0.04383886656,0.043517348,0.04320639729,0.04290149993,0.0425995871,0.04229925959,0.0419888141,0.04165679945,0.04129463567,0.04090031995,0.04047491146,0.0400199308,0.039537861,0.03903751437,0.03852625734
480,"MUS","Mauritius",0.003221810545,0.003025569696,0.002827463018,0.002633610984,0.002448966268,0.002292180504,0.002189015672,0.002151666983,0.002181430012,0.002269115274,0.002388176578,0.002505845525,0.002589678171,0.002617816565,0.002582065079,0.002488738873,0.002350909484,0.002197987983,0.002053364283,0.001925820307,0.001820550004,0.001735235623,0.001660976419
175,"MYT","Mayotte",0.00370109449,0.003415843709,0.003153960479,0.002912094562,0.002689227107,0.002482104197,0.002291752012,0.002115504335,0.0019532416,0.001803849424,0.001665407922,0.001537614257,0.001419291177,0.001310300126,0.001210123434,0.001117905696,0.001030891789,0.000951559906,0.000877928108,0.000810166179,0.000748319827,0.000691283339,0.000639268501
484,"MEX","Mexico",0.008440302584,0.008073288149,0.007660558554,0.007229129806,0.006787422173,0.006351264596,0.005938390893,0.005561473417,0.005231382846,0.004952174613,0.004723564558,0.004541472753,0.004391961449,0.004262247638,0.004143648072,0.004030460697,0.003917708373,0.003805203323,0.003693146531,0.003579705,0.003464190933,0.003349905116,0.003237678678
583,"FSM","Micronesia",0.01253655598,0.01230770183,0.01208151174,0.01185704528,0.01163465623,0.01141737114,0.01120747173,0.01100550805,0.01081043485,0.01061883162,0.01042425805,0.01021923993,0.009998009483,0.009758865166,0.009504397199,0.009239021154,0.008973452037,0.008714082357,0.008470327236,0.008246015684,0.008040606521,0.0078536636,0.007679370402
498,"MDA","Moldova",0.005674251425,0.005693906623,0.0057687252,0.005863774522,0.005957845858,0.006018273431,0.006018572287,0.005946641969,0.005802172913,0.005588366284,0.005319420346,0.005018791487,0.004717495862,0.004441888114,0.00420426279,0.004011818781,0.003863313673,0.00374566649,0.003646344422,0.003560888413,0.00348586668,0.00341643318,0.003351161784
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.03712636466,0.032720477,0.02873140402,0.02535386467,0.02265764271,0.02058339524,0.01895191686,0.01749623804,0.0160195169,0.01446997309,0.01286689944,0.01129815561,0.009892917399,0.008744188255,0.007863863459,0.007241880891,0.006837497076,0.006575210152,0.00638342534,0.006223541127,0.006067351684,0.005902256188,0.005737428941
499,"MNE","Montenegro",0.002589689693,0.002528844104,0.002478602761,0.002436775036,0.002397106121,0.002347473248,0.002272166999,0.002163721048,0.002018480653,0.001842888012,0.001647646689,0.001449475621,0.00126711614,0.001113658938,0.00099706195,0.000918822861,0.000874553535,0.000852934351,0.000843481972,0.000838975238,0.000837849718,0.000837020329,0.000836150371
500,"MSR","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",0.0196034057,0.01802019847,0.01662188218,0.0153936312,0.01431918933,0.01338533018,0.0125795663,0.01188307688,0.01127392062,0.0107314439,0.0102332647,0.009765471538,0.009323607579,0.008903625166,0.008495761707,0.008100703167,0.007720480685,0.007364834213,0.007039123672,0.006740471678,0.006466031061,0.006211408604,0.005971037612
508,"MOZ","Mozambique",0.1125473693,0.1104722369,0.1076800833,0.104218528,0.1001718204,0.09566863267,0.0908771102,0.08601571304,0.08128733515,0.07683403946,0.07278060213,0.06919043786,0.06601295582,0.06318525048,0.06068490386,0.05845972063,0.05644213477,0.05454915523,0.05270901594,0.05088300138,0.04905449073,0.0472347405,0.04546022566
104,"MMR","Myanmar",0.03291421534,0.03182411691,0.030760256,0.02972361085,0.02871291767,0.02772804508,0.0267671579,0.02582870554,0.02491463999,0.02402348738,0.02315515319,0.02230845347,0.02148451559,0.02068762647,0.01992148298,0.01919335476,0.01851421593,0.0178849742,0.01730839741,0.0167808681,0.01629655282,0.01584603895,0.01541972857
516,"NAM","Namibia",0.02361077291,0.02264327945,0.02174555861,0.02092879341,0.02020364979,0.019613009,0.01920362639,0.01897662503,0.01890223457,0.01892934209,0.01896187015,0.01888445573,0.01861228083,0.01809612528,0.01732624361,0.01632796329,0.01516484378,0.01394136011,0.01275224361,0.01164861651,0.01066937099,0.009832369406,0.009114531021
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.04493207068,0.04219181887,0.03957904614,0.03709309867,0.03473776071,0.03251450529,0.03041922963,0.02843930541,0.02656379046,0.02478440169,0.02309398082,0.02148688311,0.01995718248,0.0185057158,0.01712778587,0.01582544499,0.01460350047,0.01346503793,0.01241104973,0.0114400819,0.01055013637,0.009737896293,0.00899810897
528,"NLD","Netherlands",0.001538998644,0.001487706307,0.001437102921,0.001385647034,0.001333856055,0.001283742462,0.001236903806,0.001193713405,0.001154501375,0.001119143619,0.001085450729,0.001052800333,0.001017757886,0.000981570155,0.000942163526,0.000902106207,0.000863045593,0.000826804136,0.000795885211,0.000769627431,0.000748331531,0.000731545881,0.000716903876
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",0.005449880398,0.005156901616,0.004888084121,0.004639403671,0.004409697436,0.004195605153,0.003995473568,0.003810111434,0.003638987796,0.003479314411,0.003329057782,0.003190100045,0.00306008937,0.002938315296,0.002825217435,0.002719198685,0.002620655589,0.002529798452,0.002444747378,0.002365694616,0.00229047447,0.002219661694,0.002151913787
554,"NZL","New Zealand",0.002053192444,0.00196214762,0.001874076919,0.001792303324,0.001719664856,0.001655014638,0.001600153227,0.001551867406,0.001506916338,0.001466375735,0.001429667487,0.00139434029,0.001362187854,0.001331202121,0.001303336463,0.001276221655,0.001252978686,0.001231941043,0.001212775552,0.001196922506,0.0011812539,0.001165732944,0.001149692577
558,"NIC","Nicaragua",0.01993234865,0.01767211471,0.0157561327,0.01419146962,0.01296115943,0.0119978346,0.01120433446,0.01046841395,0.009710551191,0.00889930265,0.008045830163,0.007194822392,0.006420569288,0.005776837691,0.005269668416,0.004894238554,0.00462764237,0.004429158203,0.004258748744,0.004100290148,0.003938900746,0.003771895175,0.003606449075
562,"NER","Niger",0.2013778479,0.1967037406,0.1912961637,0.1853872047,0.1791084352,0.1725345178,0.1656884133,0.158598052,0.1513299328,0.1439939119,0.1366805439,0.1294604087,0.1224108428,0.1156332978,0.1092399616,0.1033689524,0.0981299048,0.09352195283,0.08950175512,0.08602324201,0.08299032708,0.08027647411,0.07773415405
566,"NGA","Nigeria",0.10003609,0.1001706852,0.1000788163,0.09970451715,0.09897497818,0.09780683418,0.09613828406,0.0939878344,0.09140113756,0.08842130509,0.08508149443,0.08141575708,0.07752460465,0.07353416569,0.06957388975,0.06579981585,0.06235412072,0.0592985883,0.05666207103,0.05446035716,0.05266003877,0.05118317347,0.04989947357
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.0105020059,0.01229041245,0.01444161593,0.01677511884,0.01908282726,0.02098523251,0.02206227248,0.02211173171,0.02109562937,0.01911483522,0.01647125567,0.01360200636,0.01096335103,0.008888481862,0.007505050553,0.00681368738,0.006674194072,0.006782731086,0.006891808226,0.006912581473,0.006794611412,0.006543314464,0.006234667902
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",0.001531414116,0.001480091465,0.001434297323,0.001386233314,0.001336064249,0.0012823012,0.001229995554,0.001181681392,0.001140760304,0.001105345407,0.001073355734,0.00103961796,0.001000405141,0.000954665071,0.00090197275,0.000845950772,0.000788586211,0.000735893593,0.000689962498,0.000653510453,0.000626938757,0.000607467309,0.000593691455
512,"OMN","Oman",0.01213213565,0.01097045264,0.0099169115,0.008954040998,0.008065283174,0.007243786533,0.006489987283,0.005810884315,0.005207885889,0.004674987866,0.004205163337,0.003790474662,0.003424971701,0.00310121401,0.002812759656,0.002557141813,0.002334965336,0.002146929022,0.001991535173,0.001865062186,0.001763699732,0.001680615878,0.001615227083
586,"PAK","Pakistan",0.03448503379,0.03289741417,0.03137514053,0.02991887939,0.02851748207,0.02712702365,0.02568108144,0.02412858156,0.02244630813,0.02064199353,0.01873622441,0.01676396729,0.0148006538,0.01291975211,0.01118103851,0.009657467855,0.008408163209,0.007438242299,0.006735112345,0.006283444802,0.006043342346,0.005962135699,0.005967727691
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",0.007444304922,0.007220542811,0.007018920805,0.006837284994,0.006669941178,0.006511094498,0.006353992549,0.006197243455,0.006037647147,0.005873286233,0.005705235779,0.005534471021,0.005365256497,0.00520128241,0.00504303477,0.004892027727,0.004748641624,0.004611011968,0.004477945725,0.004351301448,0.004228868837,0.004112020759,0.004000727255
598,"PNG","Papua New Guinea",0.02882596267,0.02800961658,0.02715964489,0.0263468746,0.0255895008,0.02489355272,0.02424824253,0.0236226527,0.02299531772,0.02235641013,0.02169511519,0.02100125881,0.02028133271,0.0195477851,0.01881500949,0.01810910552,0.017459498,0.01688438277,0.01639608335,0.01599609372,0.01567492685,0.01541652159,0.01519362548
600,"PRY","Paraguay",0.01358219258,0.01307320252,0.01255474281,0.01204024668,0.01153215722,0.01102888256,0.01051692344,0.009991587903,0.0094555866,0.008920146522,0.008406136125,0.007940728529,0.007541045606,0.007220597852,0.006979881862,0.00681378139,0.006710398,0.006646240137,0.006596618717,0.006552298212,0.006501542909,0.006440939877,0.006374539034
604,"PER","Peru",0.0260748068,0.02483195666,0.02365675654,0.02253691425,0.02146099328,0.02041225568,0.01937180747,0.01833908696,0.01732320767,0.01633506153,0.01540455853,0.01457126838,0.01385869796,0.01327491346,0.01281167215,0.01244609244,0.01214140016,0.011854911,0.01154868804,0.0112060705,0.01081558811,0.01038175012,0.009925444024
608,"PHL","Philippines",0.01300685639,0.01257857789,0.01222339852,0.01189159924,0.01156212894,0.01121917449,0.01086298214,0.01050896991,0.01016630594,0.009834493359,0.009513514443,0.009200540445,0.008897408274,0.008602756158,0.008317868731,0.008046610425,0.007791568484,0.007553781017,0.007335929896,0.007135158044,0.006949850008,0.006778374786,0.006614912725
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",0.002265108602,0.002185732791,0.002097735087,0.002003979991,0.001904948599,0.001802421118,0.001698322105,0.001596239617,0.001497458324,0.001406198548,0.001322809681,0.00124846487,0.001182649084,0.001123547228,0.00107213692,0.001027001847,0.000988552937,0.000955057304,0.000925680378,0.000899163862,0.000874901426,0.000852720986,0.000834262385
620,"PRT","Portugal",0.003254622806,0.003071463024,0.002887385512,0.002711025907,0.002544310228,0.002387388451,0.002242799945,0.002105003932,0.001973990641,0.001848356942,0.001725148503,0.00160232442,0.00148095442,0.001361593134,0.001244332781,0.001133918004,0.001034930427,0.000949546121,0.000879432447,0.000825518105,0.000785693596,0.000756926002,0.000734540917
630,"PRI","Puerto Rico",0.002230729616,0.002183906046,0.002148825946,0.002123345636,0.002107217509,0.002091470022,0.002067164621,0.002030882954,0.001981132647,0.001920534671,0.001861030186,0.001817649031,0.001801852787,0.001816986335,0.001860201417,0.001921286043,0.001983817367,0.002030923685,0.002051599162,0.002039618296,0.001998154974,0.001934815531,0.001861722605
634,"QAT","Qatar",0.004520168578,0.004202993778,0.003917439791,0.003659741963,0.003427033859,0.003215490791,0.003022148772,0.002845878775,0.002683707971,0.002533341426,0.002393231513,0.00226310399,0.002141526997,0.0020309794,0.001930539145,0.001838545748,0.001757910026,0.001687405114,0.001626095259,0.001574141234,0.001529419466,0.001489357499,0.001454542282
638,"REU","Reunion",0.00370109449,0.003415843709,0.003153960479,0.002912094562,0.002689227107,0.002482104197,0.002291752012,0.002115504335,0.0019532416,0.001803849424,0.001665407922,0.001537614257,0.001419291177,0.001310300126,0.001210123434,0.001117905696,0.001030891789,0.000951559906,0.000877928108,0.000810166179,0.000748319827,0.000691283339,0.000639268501
642,"ROU","Romania",0.00711558029,0.00667135948,0.006204405148,0.00576072975,0.005362697377,0.005017527298,0.004722630663,0.004453308168,0.004195056446,0.003942665907,0.003695234239,0.003451538655,0.003217863156,0.002996071615,0.002789893633,0.002603462722,0.002443808872,0.002310583004,0.002205164504,0.002124676471,0.002064808797,0.002021605827,0.001987507888
