"code","iso","country","MPAEEZ.1990","MPAEEZ.1991","MPAEEZ.1992","MPAEEZ.1993","MPAEEZ.1994","MPAEEZ.1995","MPAEEZ.1996","MPAEEZ.1997","MPAEEZ.1998","MPAEEZ.1999","MPAEEZ.2000","MPAEEZ.2001","MPAEEZ.2002","MPAEEZ.2003","MPAEEZ.2004","MPAEEZ.2005","MPAEEZ.2006","MPAEEZ.2007","MPAEEZ.2008","MPAEEZ.2009","MPAEEZ.2010","MPAEEZ.2011","MPAEEZ.2012"
270,"GMB","Gambia",0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312,0.0659512381523312
268,"GEO","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"DEU","Germany",16.4032909018085,16.4557222425985,16.4557222425985,16.4557222425985,16.4557222425985,16.4557222425985,16.4557222425985,16.4557222425985,16.4992040352792,16.4992040352792,16.4992040352792,17.0498386092297,17.0498386092297,17.0498386092297,17.0498386092297,17.0498386092297,17.0498386092297,26.0594313291855,26.0594313291855,26.0950888607489,26.0950888607489,26.0950888607489,26.0950888607489
288,"GHA","Ghana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"GIB","Gibraltar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"GRC","Greece",0.116833251053421,0.116833251053421,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.579926038797216,0.580010521288552,0.580010521288552,0.580024601703774,0.580024601703774,0.580024601703774,0.596860755334219,0.596860755334219,0.646097955879743,0.646097955879743,0.646097955879743,0.646097955879743,0.646097955879743
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"GLP","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"GUM","Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.0189693964061263,0.812004927655127,0.812004927655127,0.812004927655127,0.812004927655127,0.812004927655127,0.812004927655127,0.812004927655127,0.812004927655127
324,"GIN","Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,"HTI","Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.00716401705063384,0.00716401705063384,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.0347361462461439,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699,0.257476503458699
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",0.0127920771239871,0.0127920771239871,0.0127920771239871,0.0128186525413009,0.0128186525413009,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.344170257005546,0.352844473216763,0.352844473216763,0.352844473216763,0.352844473216763,0.352844473216763,0.352844473216763,0.352844473216763
356,"IND","India",0.14064980410045,0.14064980410045,0.14064980410045,0.14064980410045,0.14064980410045,0.14064980410045,0.151610634057447,0.151610634057447,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339,0.15789368565339
360,"IDN","Indonesia",0.262276559464151,0.300493123724897,0.312522992951527,0.324352855138703,0.324352855138703,0.343387933700045,0.343387933700045,0.377383174862578,0.378363523676311,0.378414476668992,0.378414476668992,0.458892247132258,1.25197408933122,1.27297764081437,1.34372223165294,1.59657331463001,1.65829624799168,2.13663599514877,2.22003893060097,2.90338672035709,2.90338672035709,3.10810558817948,3.10810558817948
364,"IRN","Iran",0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.37233447428417,0.585364728169282,0.585364728169282,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759,0.608608165514759
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,"IRL","Ireland",0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258,0.010640471671258
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
